,display_name,purchase_end,distance,items_available,category,description,badges,rating,addres_line,pickup_interval.start,pickup_interval.end,id
371,Eataly (Pasta Kit),2023-02-26T18:00:00Z,11.086161982452975,0,MEAL,,"[{'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LOVED', 'percentage': 91, 'user_count': 23, 'month_count': 6}, {'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 91, 'user_count': 23, 'month_count': 6}]",4.473684210526316,"55 Bloor St W, Toronto, ON M4W 1A5, Canada",0-02-26 10:00:00,0-02-26 13:00:00,374329
372,Eataly (Baked Goods),2023-02-26T21:00:00Z,11.086161982452975,0,BAKED_GOODS,,"[{'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 91, 'user_count': 1140, 'month_count': 6}, {'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LOVED', 'percentage': 86, 'user_count': 1140, 'month_count': 6}]",4.352941176470588,"55 Bloor St W, Toronto, ON M4W 1A5, Canada",0-02-26 10:00:00,0-02-26 16:00:00,370421
373,Pilot Coffee Roasters - Bay + Bloor (Surprise Bag),,11.089717137933963,0,BAKED_GOODS,"Save a surprise bag filled with baked goods and/or fresh juice. Your surprise bag may contain fresh juice and/or an assortment of baked goods that the store has left at the end of their day, however still good to enjoy! ","[{'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 90, 'user_count': 223, 'month_count': 6}, {'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LOVED', 'percentage': 86, 'user_count': 223, 'month_count': 6}]",4.380952380952381,"55 Bloor St W, Toronto, ON M4W 1A5, Canada",NaT,NaT,508911
374,Geary Market,,11.100144271267988,0,GROCERIES,The items you receive may be past their best before date but will still be still be good to eat!,"[{'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LOVED', 'percentage': 90, 'user_count': 131, 'month_count': 6}, {'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 95, 'user_count': 131, 'month_count': 6}]",4.630252100840337,"165 Geary Ave, Toronto, ON M6H 2B8, Canada",NaT,NaT,374868
375,Karma Food Co-operative (Assorted Produce),,11.113429281117762,0,GROCERIES,,"[{'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 81, 'user_count': 77, 'month_count': 6}, {'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LIKED', 'percentage': 87, 'user_count': 77, 'month_count': 6}]",3.742857142857143,"739 Palmerston Ave, Toronto, ON M6G 2R3, Canada",NaT,NaT,505342
376,Kung Fu Tea - Broadview (Assorted beverages),2023-02-27T04:00:00Z,11.113975563891707,0,OTHER,"It's a surprise! When you buy a Surprise Bag, it will be filled with delicious items that the store has left over at the end of the day such as bubble tea! ","[{'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LOVED', 'percentage': 87, 'user_count': 147, 'month_count': 6}, {'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 91, 'user_count': 147, 'month_count': 6}]",4.485074626865671,"315 Danforth Ave, Toronto, ON M4K 1N7, Canada",0-02-26 22:00:00,0-02-26 23:00:00,631872
377,Stock In Trade  - Danforth (Assorted Groceries),,11.115429646051293,0,GROCERIES,,"[{'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LOVED', 'percentage': 93, 'user_count': 30, 'month_count': 6}, {'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 97, 'user_count': 30, 'month_count': 6}]",4.761904761904762,"307 Danforth Ave, Toronto, ON M4K 1N7, Canada",NaT,NaT,379724
378,Newport Fish & Seafood,,11.11856778622055,0,GROCERIES,,"[{'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 100, 'user_count': 74, 'month_count': 6}, {'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LOVED', 'percentage': 97, 'user_count': 74, 'month_count': 6}]",4.857142857142857,"181 Geary Ave, Toronto, ON M6H 2C1, Canada",NaT,NaT,505676
379,Bruno's Fine Foods - Richmond Hill (Baked Goods),,11.120186431083656,0,BAKED_GOODS,,"[{'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LIKED', 'percentage': 93, 'user_count': 55, 'month_count': 6}, {'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 85, 'user_count': 55, 'month_count': 6}]",3.72,"9665 Bayview Ave, Richmond Hill, ON L4C 9V4, Canada",NaT,NaT,506074
382,Maxim Bakery & Restaurant (Surprise Bag),2023-02-27T01:15:00Z,11.120333947076869,0,BAKED_GOODS,"Save a surprise bag filled with delicious cake and/or baked goods. The items may not be directly from the menu, however still great to enjoy!","[{'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LOVED', 'percentage': 93, 'user_count': 198, 'month_count': 6}, {'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 94, 'user_count': 198, 'month_count': 6}]",4.48087431693989,"9665 Bayview Ave, Richmond Hill, ON L4C 9V4, Canada",0-02-26 19:45:00,0-02-26 20:15:00,508886
383,Bespoke Butcher - Danforth,,11.128558990496446,0,GROCERIES,,"[{'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 97, 'user_count': 35, 'month_count': 1}, {'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LOVED', 'percentage': 97, 'user_count': 35, 'month_count': 1}]",4.857142857142857,"458 Danforth Ave, Toronto, ON M4K 1P4, Canada",NaT,NaT,371542
385,Alli's Fresh Baked,2023-02-26T21:00:00Z,11.144337919701407,0,BAKED_GOODS,,"[{'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LOVED', 'percentage': 91, 'user_count': 172, 'month_count': 6}, {'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 95, 'user_count': 172, 'month_count': 6}]",4.61875,"1738 St Clair Ave W, Toronto, ON M6N 1J3, Canada",0-02-26 15:00:00,0-02-26 16:00:00,372463
386,The Night Baker - Danforth (Assorted Cookies),2023-02-26T18:30:00Z,11.149515524395996,0,BAKED_GOODS,Rescue a Surprise Bag filled with assorted cookies. ,"[{'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LOVED', 'percentage': 98, 'user_count': 529, 'month_count': 6}, {'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 99, 'user_count': 529, 'month_count': 6}]",4.841584158415841,"405 Danforth Ave, Toronto, ON M4K 1P1, Canada",0-02-26 12:00:00,0-02-26 13:30:00,515081
387,Rose's Chester Fried Chicken (Assorted Fried Chicken & Filipino Foods),2023-02-27T02:15:00Z,11.151251586106241,0,MEAL,"It's a surprise! When you buy a Surprise Bag, it will be filled with delicious items that the store has left over at the end of the day. ","[{'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 97, 'user_count': 105, 'month_count': 6}, {'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LOVED', 'percentage': 94, 'user_count': 105, 'month_count': 6}]",4.76,"23 Howard St, Toronto, ON M4X 1J6, Canada",0-02-26 20:45:00,0-02-26 21:15:00,519782
388,Bagel Time (Danforth),2023-02-27T16:00:00Z,11.178435843695057,8,OTHER,,"[{'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LIKED', 'percentage': 90, 'user_count': 81, 'month_count': 6}, {'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 85, 'user_count': 81, 'month_count': 6}]",3.9342105263157894,"582 Danforth Ave, Toronto, ON M4K 1R1, Canada",0-02-27 09:00:00,0-02-27 11:00:00,372096
389,ION Coffee - Danforth,2023-02-26T21:30:00Z,11.186844649925852,0,BAKED_GOODS,"Save a surprise bag filled with baked goods. Your surprise bag may contain baked goods like pastries or bread that the store has left at the end of their day, however still good to enjoy! ","[{'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LOVED', 'percentage': 93, 'user_count': 193, 'month_count': 6}, {'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 95, 'user_count': 193, 'month_count': 6}]",4.608187134502924,"592 Danforth Ave, Toronto, ON M4K 1R1, Canada",0-02-26 16:30:00,0-02-26 17:00:00,372198
390,Village Juicery - Danforth (Surprise Bag),2023-02-26T22:00:00Z,11.195874533363705,0,MEAL,,"[{'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LOVED', 'percentage': 95, 'user_count': 182, 'month_count': 6}, {'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 96, 'user_count': 182, 'month_count': 6}]",4.614035087719298,"598 Danforth Ave, Toronto, ON M4K 3N8, Canada",0-02-26 15:00:00,0-02-26 17:00:00,373581
393,7-Eleven - 1390 Weston Rd (Baked goods),2023-02-27T00:00:00Z,11.217709514543053,1,BAKED_GOODS,"Your Surprise Bag will contain an assortment of surplus baked goods, which may include donuts, cookies, and/or pastries! Items will be on or past the best before date, however everything will be good to consume!","[{'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LOVED', 'percentage': 91, 'user_count': 11, 'month_count': 1}, {'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 91, 'user_count': 11, 'month_count': 1}]",4.545454545454546,"1390 Weston Rd, York, ON M6M 4S2, Canada",0-02-26 09:00:00,0-02-26 19:00:00,794693
394,Akropolis Pastries & Pies - Danforth,2023-02-26T16:00:00Z,11.238388270174509,0,MEAL,,"[{'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LOVED', 'percentage': 93, 'user_count': 172, 'month_count': 6}, {'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 94, 'user_count': 172, 'month_count': 6}]",4.685534591194968,"708 Danforth Ave, Toronto, ON M4J 1L1, Canadá",0-02-26 09:00:00,0-02-26 11:00:00,371472
397,Town Star Food Mart,,11.251561858449325,0,OTHER,Your surprise bag may contain some items close to or past 'best before' date however still good to enjoy! ,"[{'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LIKED', 'percentage': 92, 'user_count': 12, 'month_count': 5}, {'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 83, 'user_count': 12, 'month_count': 5}]",3.75,"599 Church St, Toronto, ON M4Y 2E6, Canada",NaT,NaT,371864
398,7-Eleven - 334 Bloor Street W (Baked goods),2023-02-27T00:00:00Z,11.265659848054268,1,BAKED_GOODS,"Your Surprise Bag will contain an assortment of surplus baked goods, which may include donuts, cookies, and/or pastries! Items will be on or past the best before date, however everything will be good to consume!","[{'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LIKED', 'percentage': 85, 'user_count': 13, 'month_count': 1}, {'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 85, 'user_count': 13, 'month_count': 1}]",4.230769230769231,"334 Bloor St W, Toronto, ON M5S 1W9, Canada",0-02-26 07:00:00,0-02-26 19:00:00,794697
